id,key,label,href,icon,parent_id,required_permissions,sort_order,section,is_active,created_at,updated_at
f38283db-4e9b-4eee-be8e-8aee4de99a1c,bi-kpi,KPI Perusahaan,/laporan,Dot,d152e81c-b39a-42ac-a16c-45af6949f737,"[]",1806,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
a793a39a-74b1-440f-b4c7-eafde502b3f1,bi-builder,Report Builder,/m/bi-builder,Dot,d152e81c-b39a-42ac-a16c-45af6949f737,"[]",1807,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
6b49a75f-e41e-42e2-b29b-bb11a03c469f,bi-export,Ekspor Excel & PDF,/laporan,Dot,d152e81c-b39a-42ac-a16c-45af6949f737,"[]",1808,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
57f69ff5-2fe6-4b60-a9e2-4c8adf3217f6,bi-terjadwal,Laporan Terjadwal,/m/bi-terjadwal,Dot,d152e81c-b39a-42ac-a16c-45af6949f737,"[]",1809,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
6da8f745-bc65-45fd-8491-2f237069ec80,sy-user,Pengguna & Role,/users,Dot,bf142412-7bdb-4a35-b4f7-bb32c660e603,"[]",1901,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
1c45a42b-868d-4abe-9e94-17e3db3ca8af,sy-permission,Matriks Izin,/pengaturan/roles,Dot,bf142412-7bdb-4a35-b4f7-bb32c660e603,"[]",1902,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
71d7cbec-01b7-40a4-b459-df6d0d370d29,sy-approval,Konfigurasi Approval,/pengaturan/approval,Dot,bf142412-7bdb-4a35-b4f7-bb32c660e603,"[]",1903,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
a4c3fd10-ac02-43bb-a136-20b5d93572af,sy-notifikasi,Aturan Notifikasi,/pengaturan/notifikasi,Dot,bf142412-7bdb-4a35-b4f7-bb32c660e603,"[]",1904,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
b9127e79-82cb-46fa-b31e-10102e1edeaf,sy-penomoran,Konfigurasi Penomoran,/m/sy-penomoran,Dot,bf142412-7bdb-4a35-b4f7-bb32c660e603,"[]",1905,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
1c5e9c70-7de0-40f3-8173-ddd26fd62268,sy-audit,Audit Log,/audit,Dot,bf142412-7bdb-4a35-b4f7-bb32c660e603,"[]",1906,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
a1e09e8e-2e76-4c78-bb0d-cc490682db09,sy-api,API & Integrasi,/m/sy-api,Dot,bf142412-7bdb-4a35-b4f7-bb32c660e603,"[]",1907,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
6d8150c1-c629-4ba7-af98-4e6ef1c6003a,sy-import,Impor & Ekspor Data,/estimasi,Dot,bf142412-7bdb-4a35-b4f7-bb32c660e603,"[]",1908,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
3fdcd3e1-dd43-4b07-ac44-2cf78cf21eea,sy-modul,Modul & Feature Flag,/pengaturan,Dot,bf142412-7bdb-4a35-b4f7-bb32c660e603,"[]",1909,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
330f8004-fd17-46b0-8bf9-65b7db361f1a,sy-sistem,Pemeliharaan Sistem,/sistem,Dot,bf142412-7bdb-4a35-b4f7-bb32c660e603,"[]",1910,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
0febcbdc-d182-4bbb-8cdc-d9a7cd1c0841,mb-absensi,Absensi Lapangan,/m/mb-absensi,Dot,5018722a-bc6e-4da3-9542-07cab9d608a3,"[]",2001,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
a1a664be-cc93-4170-b1e0-01203595746e,mb-progres,Input Progres Mobile,/m/mb-progres,Dot,5018722a-bc6e-4da3-9542-07cab9d608a3,"[]",2002,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
5b463b57-c28a-4d02-b743-7a616b9c697c,mb-geotag,Foto Geotag,/m/mb-geotag,Dot,5018722a-bc6e-4da3-9542-07cab9d608a3,"[]",2003,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
9046a5f0-6b1b-4942-a169-efa621b30e1a,mb-offline,Mode Offline,/m/mb-offline,Dot,5018722a-bc6e-4da3-9542-07cab9d608a3,"[]",2004,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
f48a8bf6-4a8e-49db-8c28-56b89fda2ff8,mb-notif,Notifikasi Perangkat,/notifications,Dot,5018722a-bc6e-4da3-9542-07cab9d608a3,"[]",2005,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
17ab8c3b-2886-4315-bd41-784e0f4e9288,lp-punch,Punch List,/lapangan/punch-list,Dot,8bda0bcc-71fa-454a-82b0-919ce950a500,"[""punch:view""]",910,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
96209d0f-8cf4-4bf9-8a32-e2547fd71bfa,lp-rfi,Request for Inspection,/lapangan/inspeksi,Dot,8bda0bcc-71fa-454a-82b0-919ce950a500,"[""inspeksi:view""]",907,main,true,2026-08-01T06:56:21.587Z,2026-08-01T06:56:21.587Z
80a76df0-98d5-4098-9ab0-61ce258f6080,kt-rfi,Request for Information,/kontrak/rfi,MessageSquareQuote,6cf26008-1508-499a-ae38-8b02a7517483,"[""rfi:view""]",306,main,true,2026-08-01T09:24:19.717Z,2026-08-01T09:24:19.717Z
e5575188-5f85-4627-b220-9c029f5e150f,fn-jurnal,Jurnal Umum,/akuntansi,Dot,735149e6-5610-4a2a-91cd-9e07d7cca135,"[""gl:view""]",1402,main,true,2026-08-01T06:56:21.587Z,2026-08-02T14:45:41.291Z
