id,project_id,reported_by,pct_overall,weather,worker_count,notes,logged_at,created_at,mode,rab_item_id,pct_completion
250c4ea6-b504-42df-ba42-7e3ea024ebd2,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,Progress update Instalasi stop kontak AC + stop kontak AC — 10%,2026-06-16T00:00:00.000Z,2026-06-16T15:24:05.684Z,detail,578753b9-e3c5-4969-9f6b-94ace71e5ede,10.00
f77c850a-3f4c-4efa-a1a3-8ba50e63dd27,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,Progress update Instalasi stop kontak WH + stop kontak WH — 10%,2026-06-16T00:00:00.000Z,2026-06-16T15:24:05.781Z,detail,19129835-9566-4703-a9a5-90007368911e,10.00
3f2b3873-971d-49e5-9e61-cfccff8f2f66,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,Progress update Instalasi stop kontak pompa + stop kontak pompa — 10%,2026-06-16T00:00:00.000Z,2026-06-16T15:24:05.874Z,detail,78c961f1-f95a-470a-bf3f-4a1b83ddec87,10.00
e278df6c-64b5-41e8-8f85-3f48d860d89a,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,Progress update Instalasi Lampu Taman (include tiang pipa GIP dia 1¼'') — 10%,2026-06-16T00:00:00.000Z,2026-06-16T15:24:05.957Z,detail,8890c572-6d0e-41f4-94cc-ea325bc8b767,10.00
2ab1ce15-5dfd-4d94-8778-0d7d1b612b21,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,Progress update Box Sekering transparant type VL + MCB — 10%,2026-06-16T00:00:00.000Z,2026-06-16T15:24:06.079Z,detail,f7b2b691-9ccd-40fa-8c52-81479db30f1d,10.00
78e8c0d8-aad0-4e2d-ab5f-239ffb62a474,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,Progress update Instalasi Telepon — 10%,2026-06-16T00:00:00.000Z,2026-06-16T15:24:06.169Z,detail,254a4fd6-f3ef-4678-9ad3-960212dd49c0,10.00
57c09bf1-2908-47e2-9d28-4a6e3867bf23,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,Progress update Instalasi TV — 10%,2026-06-16T00:00:00.000Z,2026-06-16T15:24:06.268Z,detail,aaa3e88a-f294-49d1-99f0-452ab7626850,10.00
e4275983-9ecd-418f-877b-7a2667ba4b2b,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,Progress update Instalasi Kabel Toevoer NYY 4 x 4mm2 — 10%,2026-06-16T00:00:00.000Z,2026-06-16T15:24:06.381Z,detail,3597ebac-d7d0-4852-8c0c-6739599d6c3e,10.00
6d4a430e-d305-4d6f-a36d-0bcbc761df5c,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,Progress update Exhaust Fan — 10%,2026-06-16T00:00:00.000Z,2026-06-16T15:24:06.474Z,detail,4f499251-0820-4a3f-a7b3-7e0405ceed7e,10.00
02029dec-a15f-4549-af8f-3bb2fbd4b6fd,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,"Progress update Waterproofing Dak, (3 lapis) + screed — 10%",2026-06-16T00:00:00.000Z,2026-06-16T15:24:06.569Z,detail,a23aee26-8bd9-41d0-8597-36b6a69dfb13,10.00
49d97f21-80e5-4ab0-9edd-f5702519d3b9,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,Progress update Waterproofing Beton Lantai KM (3 lapis) — 10%,2026-06-16T00:00:00.000Z,2026-06-16T15:24:06.655Z,detail,47e762ae-3289-4b51-818b-dcf7bce0d546,10.00
ad41d2dd-53c9-45ac-b70c-cc13506f112f,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,Progress update Waterproofing Dinding KM (3 lapis) — 10%,2026-06-16T00:00:00.000Z,2026-06-16T15:24:06.746Z,detail,23ccc805-6797-4c31-86ae-1cb9e54e6399,10.00
505b7f53-ad1e-455d-8749-bb4957363780,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,Progress update Septictank ( Biotec  Kap : 2  m³ ) — 10%,2026-06-16T00:00:00.000Z,2026-06-16T15:24:06.838Z,detail,6cdd86ae-1ef8-4e8e-96e2-c1874c596966,10.00
bae122b9-d7ef-400c-940c-a8ac1444a8dc,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,Progress update Finishing Carport + Tali Air — 10%,2026-06-16T00:00:00.000Z,2026-06-16T15:24:06.933Z,detail,72e16cae-d1af-4feb-963e-eefff2ea26ad,10.00
02eb11c0-f958-4834-8790-037d507d12e5,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,Progress update Railing Tangga — 10%,2026-06-16T00:00:00.000Z,2026-06-16T15:24:07.027Z,detail,f077b083-2884-4884-9b36-0b50baddb157,10.00
d296afaa-8372-4894-9045-6c2810cebf85,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,Progress update Railling Balkon — 10%,2026-06-16T00:00:00.000Z,2026-06-16T15:24:07.117Z,detail,8ff37128-5975-46cd-bf87-6fd5175d9dfe,10.00
29d2950c-732c-4629-a8cc-04051cf14d7b,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,Progress update Ground Tank kapasitas 1 m3 — 10%,2026-06-16T00:00:00.000Z,2026-06-16T15:24:07.202Z,detail,d9adf112-e4ab-484b-b6ac-5254d538e8b0,10.00
2eeb34db-a9d3-44d2-82be-94e28c2760e5,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,Progress update Taman belakang — 10%,2026-06-16T00:00:00.000Z,2026-06-16T15:24:07.295Z,detail,4d60f62f-bea1-49cb-bd8f-c9a12057fe15,10.00
e5eb3a61-123a-4561-b1f5-1b52bfdf2f6a,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,Progress update Rumput sintetis — 10%,2026-06-16T00:00:00.000Z,2026-06-16T15:24:07.384Z,detail,9ca4cd33-f2e8-4156-aba1-ada27a8e828b,10.00
2573eade-f823-444f-a251-b7ec23c1d678,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,Progress update Roof Tank ( Kap  : 1 m3 ) — 10%,2026-06-16T00:00:00.000Z,2026-06-16T15:24:07.482Z,detail,40272630-2c91-4e1f-a5be-0c57eb41cadd,10.00
cae9e726-9cf4-4b16-a22c-ec6ee587f5d3,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,Progress update Pompa Air — 10%,2026-06-16T00:00:00.000Z,2026-06-16T15:24:07.573Z,detail,4402fd2e-02ad-4555-bbb6-033a12652014,10.00
1376c0b1-cfd1-4a8d-9182-d3ad77c0519b,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,Progress update Sun Screen Hollow WPC Wood + Rangka hollow besi — 10%,2026-06-16T00:00:00.000Z,2026-06-16T15:24:07.664Z,detail,98f51756-606d-4d12-b492-f5b308ab9223,10.00
28ca9c64-de07-4df4-9efd-c799f35f6886,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,Progress update Sumur Bor — 10%,2026-06-16T00:00:00.000Z,2026-06-16T15:24:07.783Z,detail,86bc4ef1-18f8-44eb-b276-05e2cf0e0314,10.00
d8dc6f8b-820b-46f1-8485-f27e92c87eba,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,,,,Progress update Kisi-kisi Kayu Lantai 3 (Balkon Area Olahraga) — 10%,2026-06-16T00:00:00.000Z,2026-06-16T15:24:07.872Z,detail,11d727e7-ace2-4592-b089-15da90e9a48c,10.00
0371d5e8-be34-4dbc-96f0-cc749c0cbeb2,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,2.00,cerah,8,"Mobilisasi alat dan bahan. Pasang papan bouwplank, pagar proyek.",2026-02-01T00:00:00.000Z,2026-06-16T15:26:48.505Z,daily,,
731c5f17-4ebe-4118-99e3-11cbb5d2daf1,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,4.00,cerah,10,Bongkar dinding bagian depan dan samping. Pasang instalasi listrik kerja.,2026-02-03T00:00:00.000Z,2026-06-16T15:26:48.646Z,daily,,
f1eb217d-4074-4eb0-8694-a8b31a6f3ca8,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,6.00,berawan,12,Bongkar genteng dan rangka atap lama. Bersihkan lokasi.,2026-02-06T00:00:00.000Z,2026-06-16T15:26:48.696Z,daily,,
a2387d35-d937-4db9-8b7a-6dcf1e7c5dc2,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,8.00,cerah,10,Selesai bongkar semua. Lokasi bersih. Milestone: Pekerjaan bongkar selesai.,2026-02-09T00:00:00.000Z,2026-06-16T15:26:48.746Z,daily,,
fa7e620c-1485-48e4-ad94-5a5c87b41385,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,10.00,cerah,15,Mulai galian tanah pondasi batu kali dan foot plat. Alat berat masuk.,2026-02-15T00:00:00.000Z,2026-06-16T15:26:48.790Z,daily,,
b46c2c6f-7eeb-4993-9134-2d7d29672eef,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,13.00,cerah,15,Galian selesai. Mulai pengeboran bored pile Ø 300.,2026-02-20T00:00:00.000Z,2026-06-16T15:26:48.849Z,daily,,
e66b313d-e7d0-4536-b10e-e4346b20675b,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,16.00,berawan,18,Bored pile selesai. Mulai cor pondasi dan sloof.,2026-02-25T00:00:00.000Z,2026-06-16T15:26:48.891Z,daily,,
381882fb-98e4-471c-841b-305a2a4acc1e,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,20.00,cerah,20,Milestone: Struktur pondasi & sloof selesai. Cor retaining wall dimulai.,2026-03-03T00:00:00.000Z,2026-06-16T15:26:48.937Z,daily,,
e2dbad19-270f-400b-8641-2cdec1036408,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,24.00,cerah,22,Erection kolom Lt. Basement selesai. Mulai kolom Lt. 1.,2026-03-10T00:00:00.000Z,2026-06-16T15:26:48.982Z,daily,,
4e1f7a22-f76c-40d1-b588-874d265950d6,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,28.00,hujan ringan,20,Kolom Lt. 1 selesai. Mulai balok Lt. 1 dan plat lantai.,2026-03-18T00:00:00.000Z,2026-06-16T15:26:49.024Z,daily,,
c4a9409e-410f-4adf-a395-fb17cb1882be,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,32.00,cerah,22,Plat lantai Lt. 1 dicor. Kolom Lt. 2 dimulai.,2026-03-25T00:00:00.000Z,2026-06-16T15:26:49.067Z,daily,,
1c383a36-af71-41a0-a39f-8e12f4b70cab,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,36.00,cerah,20,Kolom Lt. 2 selesai. Balok dan plat Lt. 2 dalam pengerjaan.,2026-04-03T00:00:00.000Z,2026-06-16T15:26:49.123Z,daily,,
497f5d4f-fd17-455d-a8ca-49713db670ef,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,40.00,berawan,18,Plat Lt. 2 dicor. Kolom dan balok Lt. 3 dimulai.,2026-04-10T00:00:00.000Z,2026-06-16T15:26:49.173Z,daily,,
f00bda39-394a-4a25-bfee-804796cff329,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,43.00,cerah,22,Milestone: Dinding bata & plester selesai (80%). Struktur Lt. 3 90%.,2026-04-18T00:00:00.000Z,2026-06-16T15:26:49.214Z,daily,,
6c0768ce-fc7b-4e84-8de0-e2270621771d,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,45.00,cerah,25,Rangka atap baja terpasang. Pasangan dinding Lt. 1 selesai.,2026-04-25T00:00:00.000Z,2026-06-16T15:26:49.256Z,daily,,
773a31e3-7c1b-4afd-adab-338ba924e622,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,46.00,cerah,20,Atap UPVC terpasang. Mulai pasangan dinding Lt. 2.,2026-04-30T00:00:00.000Z,2026-06-16T15:26:49.297Z,daily,,
e3a4b28c-0f9e-451c-9269-c5923d9959b6,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,48.00,berawan,22,Pasangan dinding Lt. 2 progress 80%. Plumbing instalasi air bersih Lt. 1 selesai.,2026-05-08T00:00:00.000Z,2026-06-16T15:26:49.357Z,daily,,
fe5f74df-1f4e-4c2e-9600-a3ee441d4a46,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,50.00,cerah,24,Plesteran dinding Lt. 1 selesai. MEP instalasi titik lampu 60% selesai.,2026-05-15T00:00:00.000Z,2026-06-16T15:26:49.400Z,daily,,
bb5e4e4d-2831-4e30-86b3-b68858a131c7,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,51.00,cerah,20,Acian dinding Lt. 1 mulai. Pintu dan jendela aluminium mulai fabrikasi.,2026-05-22T00:00:00.000Z,2026-06-16T15:26:49.455Z,daily,,
6c3e608d-6fec-4d94-9334-24187bb01a31,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,52.00,cerah,22,Keramik lantai utama mulai dipasang. Plafond Lt. 1 mulai.,2026-06-01T00:00:00.000Z,2026-06-16T15:26:49.499Z,daily,,
78b216ac-9b08-4206-91b8-ff4488413660,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,53.00,berawan,20,Pemasangan kusen pintu dan jendela. Instalasi plumbing air kotor selesai.,2026-06-08T00:00:00.000Z,2026-06-16T15:26:49.541Z,daily,,
05d0b32e-fc73-43a7-8339-7e56f6aed70d,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,50.62,cerah,18,"Progress terkini: finishing 50%. Keramik 15%, cat belum dimulai, sanitary belum dipasang.",2026-06-16T00:00:00.000Z,2026-06-16T15:26:49.582Z,daily,,
e38494f9-fde0-44a7-8e9d-5da97f804d97,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,2.00,cerah,8,"Mobilisasi alat dan bahan. Pasang papan bouwplank, pagar proyek.",2026-02-01T00:00:00.000Z,2026-06-16T15:30:09.361Z,daily,,
cfc367fd-0c59-4fd1-a5f8-38e048cd1a6d,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,4.00,cerah,10,Bongkar dinding bagian depan dan samping. Pasang instalasi listrik kerja.,2026-02-03T00:00:00.000Z,2026-06-16T15:30:09.491Z,daily,,
55fe52e8-0f2b-447b-ad73-ef32538187b2,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,6.00,berawan,12,Bongkar genteng dan rangka atap lama. Bersihkan lokasi.,2026-02-06T00:00:00.000Z,2026-06-16T15:30:09.553Z,daily,,
2d4a04cc-513f-498a-9cb6-81dd5498c0eb,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,8.00,cerah,10,Selesai bongkar semua. Lokasi bersih. Milestone: Pekerjaan bongkar selesai.,2026-02-09T00:00:00.000Z,2026-06-16T15:30:09.601Z,daily,,
afd2c683-0931-46cc-863a-d6919c94d24a,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,10.00,cerah,15,Mulai galian tanah pondasi batu kali dan foot plat. Alat berat masuk.,2026-02-15T00:00:00.000Z,2026-06-16T15:30:09.643Z,daily,,
67b16bf8-38c5-4484-a0b6-7a8c09fdd43d,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,13.00,cerah,15,Galian selesai. Mulai pengeboran bored pile Ø 300.,2026-02-20T00:00:00.000Z,2026-06-16T15:30:09.687Z,daily,,
22d49bac-90e4-4475-aaf7-da25ec6d5010,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,16.00,berawan,18,Bored pile selesai. Mulai cor pondasi dan sloof.,2026-02-25T00:00:00.000Z,2026-06-16T15:30:09.737Z,daily,,
b4ed4d00-a102-4e7d-9a0d-55886d5fb78c,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,20.00,cerah,20,Milestone: Struktur pondasi & sloof selesai. Cor retaining wall dimulai.,2026-03-03T00:00:00.000Z,2026-06-16T15:30:09.791Z,daily,,
6ccb3114-058d-4f8a-9f55-f89017e8098b,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,24.00,cerah,22,Erection kolom Lt. Basement selesai. Mulai kolom Lt. 1.,2026-03-10T00:00:00.000Z,2026-06-16T15:30:09.836Z,daily,,
c29ea8b6-b661-43db-838d-500ef30d3e89,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,28.00,hujan ringan,20,Kolom Lt. 1 selesai. Mulai balok Lt. 1 dan plat lantai.,2026-03-18T00:00:00.000Z,2026-06-16T15:30:09.883Z,daily,,
92b5b4f4-6dad-46f2-a716-3b89323bf101,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,32.00,cerah,22,Plat lantai Lt. 1 dicor. Kolom Lt. 2 dimulai.,2026-03-25T00:00:00.000Z,2026-06-16T15:30:09.931Z,daily,,
13f708e2-259e-41b9-a746-88aef9316186,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,36.00,cerah,20,Kolom Lt. 2 selesai. Balok dan plat Lt. 2 dalam pengerjaan.,2026-04-03T00:00:00.000Z,2026-06-16T15:30:09.984Z,daily,,
92145e64-08c9-4983-94cc-ddeafdac215f,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,40.00,berawan,18,Plat Lt. 2 dicor. Kolom dan balok Lt. 3 dimulai.,2026-04-10T00:00:00.000Z,2026-06-16T15:30:10.033Z,daily,,
ef5bd752-3e44-49d3-869a-b98a78bb2a7b,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,43.00,cerah,22,Milestone: Dinding bata & plester selesai (80%). Struktur Lt. 3 90%.,2026-04-18T00:00:00.000Z,2026-06-16T15:30:10.091Z,daily,,
05feadec-2d73-4d54-81b5-ed971f53b14e,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,45.00,cerah,25,Rangka atap baja terpasang. Pasangan dinding Lt. 1 selesai.,2026-04-25T00:00:00.000Z,2026-06-16T15:30:10.137Z,daily,,
ca805139-50b2-4742-a7e1-a096bc905eae,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,46.00,cerah,20,Atap UPVC terpasang. Mulai pasangan dinding Lt. 2.,2026-04-30T00:00:00.000Z,2026-06-16T15:30:10.197Z,daily,,
98acfdef-6002-4698-b251-c341895e89f9,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,48.00,berawan,22,Pasangan dinding Lt. 2 progress 80%. Plumbing instalasi air bersih Lt. 1 selesai.,2026-05-08T00:00:00.000Z,2026-06-16T15:30:10.245Z,daily,,
fd50e776-e6a7-4de8-bbd2-8885b667cde5,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,50.00,cerah,24,Plesteran dinding Lt. 1 selesai. MEP instalasi titik lampu 60% selesai.,2026-05-15T00:00:00.000Z,2026-06-16T15:30:10.294Z,daily,,
620099e1-97de-46a1-aca4-d78ba4eea108,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,51.00,cerah,20,Acian dinding Lt. 1 mulai. Pintu dan jendela aluminium mulai fabrikasi.,2026-05-22T00:00:00.000Z,2026-06-16T15:30:10.355Z,daily,,
f447eba3-298c-4450-a996-654c51048953,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,52.00,cerah,22,Keramik lantai utama mulai dipasang. Plafond Lt. 1 mulai.,2026-06-01T00:00:00.000Z,2026-06-16T15:30:10.401Z,daily,,
2bdeb981-60c3-49e4-bdad-0dda6b8de97a,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,53.00,berawan,20,Pemasangan kusen pintu dan jendela. Instalasi plumbing air kotor selesai.,2026-06-08T00:00:00.000Z,2026-06-16T15:30:10.445Z,daily,,
7bb2a78f-665b-4aaf-80ab-006abe5497ab,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,50.62,cerah,18,"Progress terkini: finishing 50%. Keramik 15%, cat belum dimulai, sanitary belum dipasang.",2026-06-16T00:00:00.000Z,2026-06-16T15:30:10.491Z,daily,,
fbbd404f-1667-4f0e-8064-f299cf1ed1e1,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,2.00,cerah,8,"Mobilisasi alat dan bahan. Pasang papan bouwplank, pagar proyek.",2026-02-01T00:00:00.000Z,2026-06-16T15:31:00.408Z,daily,,
f5949d20-a68f-4e5d-aa15-659f8aaed160,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,4.00,cerah,10,Bongkar dinding bagian depan dan samping. Pasang instalasi listrik kerja.,2026-02-03T00:00:00.000Z,2026-06-16T15:31:00.516Z,daily,,
c49031e8-0eec-4843-a7ac-3fee2fca1401,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,6.00,berawan,12,Bongkar genteng dan rangka atap lama. Bersihkan lokasi.,2026-02-06T00:00:00.000Z,2026-06-16T15:31:00.561Z,daily,,
b6565106-8db2-4847-86ff-f59ba7aec571,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,8.00,cerah,10,Selesai bongkar semua. Lokasi bersih. Milestone: Pekerjaan bongkar selesai.,2026-02-09T00:00:00.000Z,2026-06-16T15:31:00.606Z,daily,,
706dc755-c078-409f-ba75-76fc6d93cd05,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,10.00,cerah,15,Mulai galian tanah pondasi batu kali dan foot plat. Alat berat masuk.,2026-02-15T00:00:00.000Z,2026-06-16T15:31:00.664Z,daily,,
f10adf9c-d5e6-4916-ad3f-cc4c656c5fc3,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,13.00,cerah,15,Galian selesai. Mulai pengeboran bored pile Ø 300.,2026-02-20T00:00:00.000Z,2026-06-16T15:31:00.705Z,daily,,
463dd968-3239-4e31-b780-8d96a7c1463f,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,16.00,berawan,18,Bored pile selesai. Mulai cor pondasi dan sloof.,2026-02-25T00:00:00.000Z,2026-06-16T15:31:00.748Z,daily,,
74b6135e-54c4-48f5-bbdc-28bea28e3135,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,20.00,cerah,20,Milestone: Struktur pondasi & sloof selesai. Cor retaining wall dimulai.,2026-03-03T00:00:00.000Z,2026-06-16T15:31:00.798Z,daily,,
3bcb114c-1c2c-463d-8912-79b2af7ef405,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,24.00,cerah,22,Erection kolom Lt. Basement selesai. Mulai kolom Lt. 1.,2026-03-10T00:00:00.000Z,2026-06-16T15:31:00.844Z,daily,,
c5a78c7a-58c6-4061-a619-7c713784ad39,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,28.00,hujan ringan,20,Kolom Lt. 1 selesai. Mulai balok Lt. 1 dan plat lantai.,2026-03-18T00:00:00.000Z,2026-06-16T15:31:00.894Z,daily,,
5ce7ad43-db18-4549-890a-213e3e1ab229,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,32.00,cerah,22,Plat lantai Lt. 1 dicor. Kolom Lt. 2 dimulai.,2026-03-25T00:00:00.000Z,2026-06-16T15:31:00.939Z,daily,,
45e0ec92-c72d-4d3d-bbf8-49d65c33abed,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,36.00,cerah,20,Kolom Lt. 2 selesai. Balok dan plat Lt. 2 dalam pengerjaan.,2026-04-03T00:00:00.000Z,2026-06-16T15:31:00.983Z,daily,,
64a0f481-9d7c-41ab-a9dd-7a87f39f276b,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,40.00,berawan,18,Plat Lt. 2 dicor. Kolom dan balok Lt. 3 dimulai.,2026-04-10T00:00:00.000Z,2026-06-16T15:31:01.027Z,daily,,
9b9babcd-3bda-4bf7-ad4b-5f082786f087,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,43.00,cerah,22,Milestone: Dinding bata & plester selesai (80%). Struktur Lt. 3 90%.,2026-04-18T00:00:00.000Z,2026-06-16T15:31:01.072Z,daily,,
0140fe3f-61b5-46a2-903a-1e1e20d3c63e,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,45.00,cerah,25,Rangka atap baja terpasang. Pasangan dinding Lt. 1 selesai.,2026-04-25T00:00:00.000Z,2026-06-16T15:31:01.128Z,daily,,
d0ba99f2-f948-4083-a2ce-e22703ca660d,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,46.00,cerah,20,Atap UPVC terpasang. Mulai pasangan dinding Lt. 2.,2026-04-30T00:00:00.000Z,2026-06-16T15:31:01.171Z,daily,,
57e474fd-6b72-4024-b8c7-9b1f32fcc964,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,48.00,berawan,22,Pasangan dinding Lt. 2 progress 80%. Plumbing instalasi air bersih Lt. 1 selesai.,2026-05-08T00:00:00.000Z,2026-06-16T15:31:01.373Z,daily,,
b225cd49-8e3b-4df0-8a17-b3acea175075,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,50.00,cerah,24,Plesteran dinding Lt. 1 selesai. MEP instalasi titik lampu 60% selesai.,2026-05-15T00:00:00.000Z,2026-06-16T15:31:01.421Z,daily,,
72e784e7-b8fa-4dbe-827b-4989273ddb3e,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,51.00,cerah,20,Acian dinding Lt. 1 mulai. Pintu dan jendela aluminium mulai fabrikasi.,2026-05-22T00:00:00.000Z,2026-06-16T15:31:01.476Z,daily,,
aa3d9aaf-831e-4692-8927-a560ed08746f,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,52.00,cerah,22,Keramik lantai utama mulai dipasang. Plafond Lt. 1 mulai.,2026-06-01T00:00:00.000Z,2026-06-16T15:31:01.514Z,daily,,
c7d3e83b-1401-46c1-b6d7-2bf80647faba,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,53.00,berawan,20,Pemasangan kusen pintu dan jendela. Instalasi plumbing air kotor selesai.,2026-06-08T00:00:00.000Z,2026-06-16T15:31:01.575Z,daily,,
ffaa0d1b-80f8-4303-97ec-d9705c24154b,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000002,50.62,cerah,18,"Progress terkini: finishing 50%. Keramik 15%, cat belum dimulai, sanitary belum dipasang.",2026-06-16T00:00:00.000Z,2026-06-16T15:31:01.616Z,daily,,
9f010000-0000-0000-0000-000000000001,c0000000-0000-0000-0000-000000000001,a0000000-0000-0000-0000-000000000004,10.00,Cerah,8,Pekerjaan bongkar dan persiapan lokasi selesai,2026-02-05T01:00:00.000Z,2026-07-22T21:43:05.463Z,daily,,
