id,code,name,description,category,status,deactivated_at,created_at,created_by,updated_at,updated_by,unit_code
34229868-7a60-4d92-b595-fae280379f25,AHSP-R1102,"Kabel Tray (Vertikal)
150 x 100 mm TRU
Hot Dip Galvanized
dan aksesoris",,material,active,,2026-07-26T19:44:28.870Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:28.870Z,,unit
98df87af-7a89-451c-a311-1c921a29dbce,AHSP-R1103,"Kabel Tray (Vertikal)
150 x 100 mm TRU
OCP dan aksesoris",,material,active,,2026-07-26T19:44:28.915Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:28.915Z,,unit
357cd4c5-ea4d-40b2-93d7-c2e0a3aa52a2,AHSP-R1104,"Kabel Tray (Vertikal)
150 x 100 mm TRC
Powder Coating dan
aksesoris",,material,active,,2026-07-26T19:44:28.960Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:28.960Z,,unit
dd7990bd-32e9-4cb2-b32b-9aa0602f5832,AHSP-R1105,"Kabel Tray (Vertikal)
150 x 100 mm TRC
Hot Dip Galvanized
dan aksesoris",,material,active,,2026-07-26T19:44:29.005Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:29.005Z,,unit
4e1a7903-26e0-47cb-91fd-ee8ea4fae332,AHSP-R1106,"Kabel Tray (Vertikal)
150 x 100 mm TRC
OCP dan aksesoris",,material,active,,2026-07-26T19:44:29.051Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:29.051Z,,unit
0cb7a0ff-399d-4390-9dda-31a1a18472a4,AHSP-R1107,Pemasangan 1 m' N2XSYGBY 3 x 120 mm²,,material,active,,2026-07-26T19:44:29.096Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:29.096Z,,m1
45617ce6-9be4-4f34-bee3-e6e7bf8875df,AHSP-R1108,PUTM termasuk material bantu / aksesoris,,material,active,,2026-07-26T19:44:29.142Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:29.142Z,,unit
22e647c5-be16-4e91-aef0-08cfcfa0fb6f,AHSP-R1109,MDP Floor Standing termasuk material bantu / aksesoris,,material,active,,2026-07-26T19:44:29.187Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:29.187Z,,unit
c7f19b49-0d14-4d52-bf28-0c7037653d3f,AHSP-R2424,Ring Plat,,material,active,,2026-07-26T19:45:29.246Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:45:29.246Z,,buah
c49aeab0-9137-4750-adf4-4bb7ba31cf7c,AHSP-R1110,MDP Wall Mounted termasuk material bantu / aksesoris,,material,active,,2026-07-26T19:44:29.233Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:29.233Z,,unit
d81a9996-381b-46f2-892f-07a1953e4d92,AHSP-R1111,SDP Floor Standing termasuk material bantu / aksesoris.,,material,active,,2026-07-26T19:44:29.279Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:29.279Z,,unit
59a97954-c7b2-43be-b93b-9c22988177d1,AHSP-R1112,SDP Wall Mounted termasuk material bantu / aksesoris,,material,active,,2026-07-26T19:44:29.324Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:29.324Z,,unit
06eb7b8b-72da-49e6-910c-a4db02892e10,AHSP-R1113,"Panel Lantai Wall Mounted (800 x 600 x 
200 mm) termasuk material bantu / aksesoris",,material,active,,2026-07-26T19:44:29.369Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:29.369Z,,unit
cd6c9866-b300-4c6a-81ec-0d8ab8172708,AHSP-R1114,"Panel Lantai Wall Mounted (600 x 400 x 
200 mm) termasuk material bantu / aksesoris",,material,active,,2026-07-26T19:44:29.415Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:29.415Z,,unit
a459344d-c28b-426c-896d-c6ea65e25cef,AHSP-R1115,Panel kWh Meter,,material,active,,2026-07-26T19:44:29.460Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:29.460Z,,unit
2269c082-878e-480e-8997-30767fd89023,AHSP-R1116,Panel Penerang Luar Outdoor termasuk material batu,,material,active,,2026-07-26T19:44:29.505Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:29.505Z,,unit
87cfe112-36b5-4413-950f-6d7085c448f2,AHSP-R1117,Panel Kontrol Pompa,,material,active,,2026-07-26T19:44:29.551Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:29.551Z,,unit
c8a960c3-724e-46bf-b218-38ae755ec77e,AHSP-R1118,"Panel Kontrol Pompa Kolam Renang 
termasuk material bantu / aksesoris",,material,active,,2026-07-26T19:44:29.596Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:29.596Z,,unit
13291be9-3411-420e-b232-42e53a3a3ef6,AHSP-R1119,"Panel Kontrol WTP termasuk material 
bantu / aksesoris",,material,active,,2026-07-26T19:44:29.640Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:29.640Z,,unit
eba129db-70a7-4941-a180-dc708e9aa24c,AHSP-R1120,"Panel Kontrol IPAL termasuk material 
bantu / aksesoris",,material,active,,2026-07-26T19:44:29.685Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:29.685Z,,unit
ef7ac375-9ed9-47f0-b837-6337f214829f,AHSP-R1121,"Panel Power Lift termasuk material 
bantu / aksesoris",,material,active,,2026-07-26T19:44:29.731Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:29.731Z,,unit
81bb62e7-99ee-47e1-8cf7-593b3bedb4af,AHSP-R1122,"Panel Power Gondola termasuk material 
bantu / aksesoris",,material,active,,2026-07-26T19:44:29.798Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:29.798Z,,unit
d731f44b-2939-463d-af16-13234201bd69,AHSP-R1123,Panel Power Elektronik termasuk material bantu,,material,active,,2026-07-26T19:44:29.842Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:29.842Z,,unit
15bd9095-d125-4735-a0f7-ba3ca93eae87,AHSP-R1124,Panel Power AHU termasuk material bantu,,material,active,,2026-07-26T19:44:29.887Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:29.887Z,,unit
ece0cf8d-b7ab-4d12-b4b6-9c8db23abff0,AHSP-R1125,Panel Power AC termasuk material bantu,,material,active,,2026-07-26T19:44:29.932Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:29.932Z,,unit
064dcb1c-eaa6-4785-8ac8-3498a1d83f9f,AHSP-R1126,Panel Power Chiller termasuk material bantu,,material,active,,2026-07-26T19:44:29.977Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:29.977Z,,unit
79e96b6c-df05-48a3-8c7d-fdcceb24ee03,AHSP-R1127,Panel Kontrol Power Chiller termasuk material bantu,,material,active,,2026-07-26T19:44:30.024Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:30.024Z,,unit
29df20b1-0652-43ab-9173-f7c3dfed2e57,AHSP-R1128,Panel Kontrol Power Cooling Tower termasuk material bantu,,material,active,,2026-07-26T19:44:30.076Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:30.076Z,,unit
48965010-3b6f-4820-bde4-460ef3c62e43,AHSP-R1129,Panel Kontrol Fan Presurisasi termasuk material bantu,,material,active,,2026-07-26T19:44:30.122Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:30.122Z,,unit
169471d7-86d9-442c-84d2-36e6503f1e54,AHSP-R1130,MCB Box,,material,active,,2026-07-26T19:44:30.167Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:30.167Z,,unit
858d7511-dc7a-48a5-8ad8-2df9b08c26d8,AHSP-R1131,Local Panel Switch,,material,active,,2026-07-26T19:44:30.212Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:30.212Z,,unit
a83234d5-739b-401e-9dda-b616e0886986,AHSP-R1132,Motor Control Center,,material,active,,2026-07-26T19:44:30.256Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:30.256Z,,unit
24eb1584-0e77-466b-b6ba-428d29432345,AHSP-R1133,Genset Kap : 75kVA Silent Type dan aksesoris,,material,active,,2026-07-26T19:44:30.301Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:30.301Z,,unit
32a2f7ea-2b9f-41db-b06e-3de658219c4b,AHSP-R1134,Genset Kap : 100 kVA Silent Type dan aksesoris,,material,active,,2026-07-26T19:44:30.345Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:30.345Z,,unit
d0359194-dc56-4dd9-a2ec-ee30c3fdf3ec,AHSP-R1135,Genset Kap : 400 kVA Silent Type dan aksesoris,,material,active,,2026-07-26T19:44:30.390Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:30.390Z,,unit
b15f4bf1-2ca4-4f5f-89ef-a7a0bd126b57,AHSP-R1136,Crane,,equipment,active,,2026-07-26T19:44:30.434Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:30.434Z,,hari
69ed4669-a1a1-456a-8e64-8450e3f2d358,AHSP-R1137,UPS 5 KVA,,material,active,,2026-07-26T19:44:30.479Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:30.479Z,,unit
6da27c56-a699-4bea-a45a-3af1477a3728,AHSP-R1138,Tangki Solar Harian 500 liter,,material,active,,2026-07-26T19:44:30.525Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:30.525Z,,buah
3aebbc42-ff06-430e-92b8-9031e1895c1d,AHSP-R1139,"Hand Pump Solar
dan aksesoris",,material,active,,2026-07-26T19:44:30.570Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:30.570Z,,buah
53a0ba10-9d84-4123-b46a-37d78241b360,AHSP-R1140,"Genset Kap : 35 kVA Silent Type dan 
aksesoris",,material,active,,2026-07-26T19:44:30.617Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:30.617Z,,buah
a720aca4-38af-4a3e-acc7-67dd1add50b4,AHSP-R1141,Sewa tripod/tackel,,equipment,active,,2026-07-26T19:44:30.662Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:30.662Z,,hari
bd19dac2-14f6-46c3-a4fd-c6a2a672a4a1,AHSP-R1142,"Genset Kap : 700 kVA Silent Type dan 
aksesoris",,material,active,,2026-07-26T19:44:30.708Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:30.708Z,,buah
b832ab47-4b08-46b0-a5b9-3b112b021c87,AHSP-R1143,"Genset Kap : 1.000 kVA Silent Type dan 
aksesoris",,material,active,,2026-07-26T19:44:30.753Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:30.753Z,,unit
e89de835-f174-4d2b-ac7f-fae3c23fbfa1,AHSP-R1144,Genset Kap : 80 kVA dan aksesoris,,material,active,,2026-07-26T19:44:30.797Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:30.797Z,,unit
dde93c10-9489-4dd9-ab12-180a1056a979,AHSP-R1145,Genset Kap : 120 kVA dan aksesoris,,material,active,,2026-07-26T19:44:30.841Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:30.841Z,,unit
eac4e5f6-0ff2-4559-9445-e8f2e3b376b4,AHSP-R1146,Roots Blower dan aksesoris,,material,active,,2026-07-26T19:44:30.886Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:30.886Z,,unit
1d8ea929-344b-4bc2-b7af-1cba98945be5,AHSP-R1147,Trafo Kap : 630 Kva : Synthetic Oil Ester,,material,active,,2026-07-26T19:44:30.931Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:30.931Z,,unit
68c6e4b5-8265-4faf-88ae-62c0a8efe22e,AHSP-R1148,"Trafo Kap : 1.250 KVA ; Synthetic Oil Ester 
(termasuk terminasi instalasi trafo) dan 
aksesoris",,material,active,,2026-07-26T19:44:30.975Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:30.975Z,,unit
e06a1946-9551-4fe1-9d19-30f2899d653d,AHSP-R1149,Saklar Tunggal + Aksesoris,,material,active,,2026-07-26T19:44:31.020Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:31.020Z,,unit
d3905027-bed7-4a94-b449-7fc903d3ca94,AHSP-R1150,Saklar Ganda + Aksesoris,,material,active,,2026-07-26T19:44:31.065Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:31.065Z,,buah
a04bdfc4-4508-4f55-b26f-555883fe6363,AHSP-R1151,Saklar Triple + Aksesoris,,material,active,,2026-07-26T19:44:31.110Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:31.110Z,,buah
81b7bb46-af7d-4748-ab6b-5478b6116fbf,AHSP-R1152,Grid Switch,,material,active,,2026-07-26T19:44:31.155Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:31.155Z,,buah
d8a81b85-d071-4927-a91b-22772c2992b1,AHSP-R1153,Grid Switch 2 x 14 dan aksesoris,,material,active,,2026-07-26T19:44:31.199Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:31.199Z,,buah
bcb2f8a9-8b87-4024-97b1-c3070952aa18,AHSP-R1154,Grid Switch 4 x 2 Gang,,material,active,,2026-07-26T19:44:31.244Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:31.244Z,,buah
fbd6f02e-5230-46e1-bb09-293f76708738,AHSP-R1155,Stop Kontak,,material,active,,2026-07-26T19:44:31.288Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:31.288Z,,buah
54d13144-52cd-44e3-8656-e84225eb528e,AHSP-R1156,"Stop Kontak 1 P, 10 A, 200 W + cover dan 
aksesoris",,material,active,,2026-07-26T19:44:31.333Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:31.333Z,,buah
ec9c37b8-5908-462a-a88a-2a78a3de5f97,AHSP-R1157,"Stop Kontak Hand Dryer 1 Ph 1.000 W 
dan aksesoris",,material,active,,2026-07-26T19:44:31.378Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:31.378Z,,buah
4b8270f8-333f-4fbe-88b3-cc150ba0aa26,AHSP-R1158,Stop Kontak AC,,material,active,,2026-07-26T19:44:31.423Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:31.423Z,,buah
9c4f63d3-66be-46db-b989-96687557988c,AHSP-R1159,"Kabel NYM 3 x 2,5 mm²",,material,active,,2026-07-26T19:44:31.467Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:31.467Z,,m
bbecc0e0-9c9c-4dc9-9a14-1c5682ce3b86,AHSP-R1160,Conduit HI 20 mm,,material,active,,2026-07-26T19:44:31.511Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:31.511Z,,m
2b3ef1f5-1e17-4527-9eab-8cb1c9d30c6f,AHSP-R1161,T Dus,,material,active,,2026-07-26T19:44:31.557Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:31.557Z,,buah
3c258846-3102-4791-9c59-18a4ce741fb7,AHSP-R1162,Socket Conduit 20 mm,,material,active,,2026-07-26T19:44:31.602Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:31.602Z,,buah
35307d60-f1fa-4e9c-adef-b3b7ae9bbfe8,AHSP-R1163,Klem 20 mm,,material,active,,2026-07-26T19:44:31.647Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:31.647Z,,buah
8dd8c834-fd39-4d0b-9a03-e3096f02b889,AHSP-R1164,Fischer S6 + Sekrup,,material,active,,2026-07-26T19:44:31.693Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:31.693Z,,buah
1d57236c-4c0f-4991-9209-70409f8a5d7e,AHSP-R1165,Elbow,,material,active,,2026-07-26T19:44:31.737Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:31.737Z,,buah
2bb4e02a-f7be-419c-9b21-73c10d642617,AHSP-R1166,Isolasi,,material,active,,2026-07-26T19:44:31.781Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:31.781Z,,m
e0fbe2f3-eed9-44cf-b514-89a920a3f481,AHSP-R1167,Lasdop,,material,active,,2026-07-26T19:44:31.826Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:31.826Z,,buah
eee33d28-0114-477d-be19-9e4c1a8929b4,AHSP-R1168,"Kabel NYM 3 x 2,5
mm2 (LSOH)",,material,active,,2026-07-26T19:44:31.871Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:31.871Z,,m
e736df6e-d200-45d0-b71d-c999b6ac4256,AHSP-R1169,"Stop Kontak 1 P, 16 A, 200 W dan 
aksesoris",,material,active,,2026-07-26T19:44:31.916Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:31.916Z,,buah
f0c5768f-08c5-438c-a8fc-98657a2e29bf,AHSP-R1170,"Stop Kontak 1 P, 16 A, 200 W + cover dan 
aksesoris",,material,active,,2026-07-26T19:44:31.961Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:31.961Z,,buah
11ecb231-692a-4962-9afa-12c4aaf534cd,AHSP-R1171,Stop Kontak Lantai dan aksesoris,,material,active,,2026-07-26T19:44:32.006Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:32.006Z,,buah
d21cb969-5ada-46c7-8e96-dcd9f7e97a58,AHSP-R1172,kWh meter token 1 phase,,material,active,,2026-07-26T19:44:32.051Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:32.051Z,,unit
0343bb93-63fe-45bb-9f3a-6d6307463fad,AHSP-R1173,kWh meter token 3 phase,,material,active,,2026-07-26T19:44:32.096Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:32.096Z,,unit
a34ef6f8-ca70-42ad-86e9-6db1db9a6660,AHSP-R1174,Software sistem kwh meter swakelola prabayar,,material,active,,2026-07-26T19:44:32.140Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:32.140Z,,buah
7ddd84aa-f666-45e7-b515-c4f6f57d591e,AHSP-R1175,PC Server,,material,active,,2026-07-26T19:44:32.185Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:32.185Z,,buah
330e1a2e-1cab-4e9e-b2aa-60e3fd5e1ca0,AHSP-R1176,Bak Kontrol Pemeriksaan dari Batu Bata 45 x 45 x 45 cm + Tutup Beton 45 x 45 x 10 cm,,material,active,,2026-07-26T19:44:32.230Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:32.230Z,,buah
ef4debed-15fb-42df-8564-4492885800e3,AHSP-R1177,Terminal Busbar 300 x 50 x 5 mm,,material,active,,2026-07-26T19:44:32.276Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:32.276Z,,buah
707a6400-6efa-4c63-919d-9760a41827db,AHSP-R1178,Batang Tembaga Pembumian Dia.5/8” (kedalaman min. 12 m),,material,active,,2026-07-26T19:44:32.321Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:32.321Z,,batang
7241ca49-0dc3-4769-8fbb-024b6517e74d,AHSP-R1179,Pantek (kedalaman min. 12 m),,material,active,,2026-07-26T19:44:32.366Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:32.366Z,,lot
66edae79-132c-47e2-a50d-ccdf8407d390,AHSP-R1180,Kabel BC 95 mm2,,material,active,,2026-07-26T19:44:32.411Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:32.411Z,,m
e69ea3e1-3b13-44bb-88f3-d9f246d6bc5e,AHSP-R1181,Kabel Skun 95 mm2,,material,active,,2026-07-26T19:44:32.456Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:32.456Z,,m
30019a91-05a2-4109-b601-90a7eb5f253e,AHSP-R1182,Rod Coupling,,material,active,,2026-07-26T19:44:32.500Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:32.500Z,,buah
a790949e-e66b-4e91-9d2b-4f879197756e,AHSP-R1183,Material Bantu,,material,active,,2026-07-26T19:44:32.545Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:32.545Z,,loat
d4e4c3a4-e71f-4e19-bdda-64b13688ddd4,AHSP-R1184,Batang Tembaga Pembumian Dia.3/4” (kedalaman min. 12 m),,material,active,,2026-07-26T19:44:32.590Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:32.590Z,,batang
0f51eb8c-6451-4062-a1f1-a742655f684e,AHSP-R1185,Busduct 1.000A dan aksesoris,,material,active,,2026-07-26T19:44:32.634Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:32.634Z,,buah
13afdcff-a0c7-4ea5-9b7a-124bef9f41f2,AHSP-R1186,Busduct 2.000A dan aksesoris,,material,active,,2026-07-26T19:44:32.679Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:32.679Z,,buah
4dae5624-fdbd-4870-90a9-63d26e91a6b5,AHSP-R1187,Pemasangan 1 m' Plug in Busway 1.000A,,material,active,,2026-07-26T19:44:32.724Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:32.724Z,,buah
952e9917-5991-42f9-a94d-3f9889604628,AHSP-R1188,Plug in Busway 2.000A dan aksesoris,,material,active,,2026-07-26T19:44:32.769Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:32.769Z,,buah
1a3f20d1-5947-4523-8fee-a196be051785,AHSP-R1189,Flange End 1.000A dan aksesoris,,material,active,,2026-07-26T19:44:32.815Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:32.815Z,,buah
526371e1-fff4-4088-b646-b25dac997a0f,AHSP-R1190,Flange End 2.000A dan aksesoris,,material,active,,2026-07-26T19:44:32.859Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:32.859Z,,buah
4dfddafd-301a-4e81-9451-02fb7c21a71e,AHSP-R1191,Edgewise Elbow 1.000A dan aksesoris,,material,active,,2026-07-26T19:44:32.903Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:32.903Z,,buah
b8799f5d-7bef-422b-b61c-c211439be940,AHSP-R1192,End Closure 1.000A dan aksesoris,,material,active,,2026-07-26T19:44:32.948Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:32.948Z,,buah
638ae21c-5659-4021-b559-5bf04f382bf8,AHSP-R1193,End Closure 2.000A dan aksesoris,,material,active,,2026-07-26T19:44:32.993Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:32.993Z,,buah
c8de4630-3455-4bbe-a455-a49f907057cf,AHSP-R1194,"Plug in Box (with MCCB 800A/50KA) 
dan aksesoris",,material,active,,2026-07-26T19:44:33.038Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:33.038Z,,buah
74bedf14-8b72-418a-8e95-7df1002d7347,AHSP-R1195,"Plug in Box (with MCCB 400A/50KA) 
dan aksesoris",,material,active,,2026-07-26T19:44:33.083Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:33.083Z,,buah
bc1c2d6c-a873-4bab-9ff5-73f94df07694,AHSP-R1196,"Plug in Box (with MCCB 150A/36KA) 
dan aksesoris",,material,active,,2026-07-26T19:44:33.128Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:33.128Z,,buah
353f26b7-e3a4-4d29-a69a-56d8765724e5,AHSP-R1197,"Plug in Box (with MCCB 100A/36KA) 
dan aksesoris",,material,active,,2026-07-26T19:44:33.173Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:33.173Z,,buah
7ea2315b-9b80-46a7-b06b-d4c8568525f9,AHSP-R1198,"Plug in Box (with MCCB 80A/36KA) 
dan aksesoris",,material,active,,2026-07-26T19:44:33.218Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:33.218Z,,buah
11ca80f7-7942-4b48-86b6-18274f65e8dc,AHSP-R1199,"Plug in Box (with MCCB 50A/36KA) 
dan aksesoris",,material,active,,2026-07-26T19:44:33.262Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:33.262Z,,buah
3a38f453-4e64-4d1d-8f99-5e1bd98eb08f,AHSP-R1200,Air Terminal,,material,active,,2026-07-26T19:44:33.307Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:33.307Z,,unit
c90a4075-8fed-46e0-bafd-3650ddce66a1,AHSP-R1201,Base Air Terminal,,material,active,,2026-07-26T19:44:33.351Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:33.351Z,,unit
33dd0b89-d360-41d3-8b5f-bb47f639e707,AHSP-R1202,DC Clip Non Metalic Clamp,,material,active,,2026-07-26T19:44:33.396Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:33.396Z,,unit
8dcf25e5-47d1-47e0-befd-4dac0cbb76a0,AHSP-R1203,Square Tape Clamp,,material,active,,2026-07-26T19:44:33.440Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:33.440Z,,unit
b2222ac6-1b09-4b31-936c-af4f3674e128,AHSP-R1204,Bimetallic Connector,,material,active,,2026-07-26T19:44:33.484Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:33.484Z,,unit
3c702a57-c320-42f3-906a-3bc454d59201,AHSP-R1205,Grounding Test Box,,material,active,,2026-07-26T19:44:33.529Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:33.529Z,,unit
5f5baa31-5efe-4f41-b94c-3a3f6da34d18,AHSP-R1206,"5/8"" Rod Coupling",,material,active,,2026-07-26T19:44:33.573Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:33.573Z,,unit
4b1de5c5-1da0-471f-8ca2-ad78c9393a64,AHSP-R1207,"5/8"" Driving Stud",,material,active,,2026-07-26T19:44:33.618Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:33.618Z,,unit
b30e409d-fc47-45c2-8fed-e9a97b8da397,AHSP-R1208,Rod to Cable Clamp (Type GUV),,material,active,,2026-07-26T19:44:33.663Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:33.663Z,,unit
08581bff-f2ee-4e0b-93c1-098f893f8bbb,AHSP-R1209,Polymer Inspection Pit,,material,active,,2026-07-26T19:44:33.708Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:33.708Z,,unit
f2207ea2-aa2e-45fe-a719-81db224a1252,AHSP-R1210,Coupling Bonding Grounded Rod 70 mm2,,material,active,,2026-07-26T19:44:33.752Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:33.752Z,,unit
640a4154-1326-4345-aa0a-38b84d06071d,AHSP-R1211,Clamp BC L ukuran BC 70 mm2,,material,active,,2026-07-26T19:44:33.796Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:33.796Z,,unit
b07949e0-b41b-4318-b8f3-e7befd1d8bbc,AHSP-R1212,"Clamp PVC 1""",,material,active,,2026-07-26T19:44:33.841Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:33.841Z,,unit
443ce21f-80e8-42a7-a310-7c12e8cd9ed0,AHSP-R1213,Copper Air Terminal Base 15 mm,,material,active,,2026-07-26T19:44:33.886Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:33.886Z,,unit
28755ddf-6ae9-46a4-9604-017a2485e236,AHSP-R1214,15x500 mm Aluminium Air Rod,,material,active,,2026-07-26T19:44:33.932Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:33.932Z,,unit
78c2afab-f8a4-441e-a17f-294680a05a85,AHSP-R1215,15x500 mm Copper Air Rod,,material,active,,2026-07-26T19:44:33.977Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:33.977Z,,unit
a97961d2-9953-4ff8-a606-da1b0675ead9,AHSP-R1216,25x3 mm Bare Aluminium Tape,,material,active,,2026-07-26T19:44:34.022Z,a0000000-0000-0000-0000-000000000001,2026-07-26T19:44:34.022Z,,unit
