id,scenario_id,version_number,total_amount,status,approved_by,approved_at,frozen_at,created_at,created_by,updated_at,updated_by,edition_id
977bfc6b-e51b-4f3f-bed8-4461b62f4f8f,6dc5a440-25ae-4362-bce7-19c58c522d23,6,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-29T04:42:37.901Z,,2026-07-29T04:42:36.811Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:42:37.901Z,a0000000-0000-0000-0000-000000000001,
e21330ea-abe3-4ca0-9836-64c150625d2f,6dc5a440-25ae-4362-bce7-19c58c522d23,7,5000000.00,under_review,,,,2026-07-29T04:42:37.955Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:42:38.318Z,a0000000-0000-0000-0000-000000000001,
1ad34e91-b306-430e-aca7-779cbf1964e9,a40bebb1-aa26-4c03-be4a-0f6103b61326,4,5000000.00,under_review,,,,2026-07-29T08:56:10.900Z,a0000000-0000-0000-0000-000000000001,2026-07-29T08:56:11.288Z,a0000000-0000-0000-0000-000000000001,
6c351294-664b-4947-9a12-cd353d508ecd,6dc5a440-25ae-4362-bce7-19c58c522d23,9,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-29T04:42:40.474Z,,2026-07-29T04:42:39.059Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:42:40.474Z,a0000000-0000-0000-0000-000000000001,
737a6df9-864c-476b-92d4-e4de3173944c,a40bebb1-aa26-4c03-be4a-0f6103b61326,5,0.00,draft,,,,2026-07-29T08:56:11.344Z,a0000000-0000-0000-0000-000000000001,2026-07-29T08:56:11.344Z,,
93eb6f8f-19b5-4073-a469-1b2ec31a3483,6dc5a440-25ae-4362-bce7-19c58c522d23,10,5000000.00,draft,,,,2026-07-29T04:42:40.559Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:42:41.319Z,a0000000-0000-0000-0000-000000000001,
02dc653f-af24-40de-b847-0bc66fca0243,2e8dd71f-6195-4557-865d-898891c78bda,1,0.00,draft,,,,2026-08-01T08:04:17.422Z,a0000000-0000-0000-0000-000000000001,2026-08-01T08:04:17.422Z,,
9dd6b316-873c-4565-aff7-7a83e97d4fe6,6dc5a440-25ae-4362-bce7-19c58c522d23,11,5000000.00,draft,,,,2026-07-29T04:42:41.392Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:42:42.167Z,a0000000-0000-0000-0000-000000000001,
bde3f12f-6a0c-43cf-911e-d52b818a9e93,2e8dd71f-6195-4557-865d-898891c78bda,2,12000000.00,draft,,,,2026-08-01T08:04:17.908Z,a0000000-0000-0000-0000-000000000001,2026-08-01T08:04:17.908Z,,
090b350f-96b1-4a41-9e3c-bc6db21c5c76,a40bebb1-aa26-4c03-be4a-0f6103b61326,6,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-29T08:56:12.877Z,,2026-07-29T08:56:11.782Z,a0000000-0000-0000-0000-000000000001,2026-07-29T08:56:12.877Z,a0000000-0000-0000-0000-000000000001,
025defe6-3246-4714-b15d-8972a5f26167,a40bebb1-aa26-4c03-be4a-0f6103b61326,7,5000000.00,under_review,,,,2026-07-29T08:56:12.926Z,a0000000-0000-0000-0000-000000000001,2026-07-29T08:56:13.318Z,a0000000-0000-0000-0000-000000000001,
71b5992f-0382-464d-8453-f555e1d7c24a,a40bebb1-aa26-4c03-be4a-0f6103b61326,8,5000000.00,draft,,,,2026-07-29T08:56:13.599Z,a0000000-0000-0000-0000-000000000001,2026-07-29T08:56:13.599Z,,
9f6c75b4-a2ae-4785-ad91-3349a9289f73,a40bebb1-aa26-4c03-be4a-0f6103b61326,9,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-29T08:56:15.490Z,,2026-07-29T08:56:14.084Z,a0000000-0000-0000-0000-000000000001,2026-07-29T08:56:15.490Z,a0000000-0000-0000-0000-000000000001,
d5a37d16-c389-45f6-bd21-8aae5b5f92c8,a40bebb1-aa26-4c03-be4a-0f6103b61326,10,5000000.00,draft,,,,2026-07-29T08:56:15.563Z,a0000000-0000-0000-0000-000000000001,2026-07-29T08:56:16.345Z,a0000000-0000-0000-0000-000000000001,
0ff37392-5fbc-4811-b022-715bb2cb0af7,a40bebb1-aa26-4c03-be4a-0f6103b61326,11,5000000.00,draft,,,,2026-07-29T08:56:16.417Z,a0000000-0000-0000-0000-000000000001,2026-07-29T08:56:17.220Z,a0000000-0000-0000-0000-000000000001,
71773cda-2011-4040-8da3-aa3c3637d2f7,de83e553-8841-4a88-ae93-2b811164f8a3,11,5000000.00,draft,,,,2026-07-29T10:44:25.857Z,a0000000-0000-0000-0000-000000000001,2026-07-29T10:44:26.579Z,a0000000-0000-0000-0000-000000000001,
95b2c414-b7ba-4f03-beaa-b06d6aa53082,de83e553-8841-4a88-ae93-2b811164f8a3,3,0.00,draft,,,,2026-07-29T10:44:19.854Z,a0000000-0000-0000-0000-000000000001,2026-07-29T10:44:19.854Z,,
61222d18-9e31-4ca1-a737-d836c9bdcc1b,de83e553-8841-4a88-ae93-2b811164f8a3,4,5000000.00,under_review,,,,2026-07-29T10:44:20.294Z,a0000000-0000-0000-0000-000000000001,2026-07-29T10:44:20.676Z,a0000000-0000-0000-0000-000000000001,
ebdcc641-85f0-4efa-9d2a-7ee9d2775899,de83e553-8841-4a88-ae93-2b811164f8a3,5,0.00,draft,,,,2026-07-29T10:44:20.735Z,a0000000-0000-0000-0000-000000000001,2026-07-29T10:44:20.735Z,,
967c9499-94b2-47b5-ac42-c2410336fc14,de83e553-8841-4a88-ae93-2b811164f8a3,6,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-29T10:44:22.424Z,,2026-07-29T10:44:21.296Z,a0000000-0000-0000-0000-000000000001,2026-07-29T10:44:22.424Z,a0000000-0000-0000-0000-000000000001,
cc880723-1c80-469f-b0d0-604b39dbc9ce,de83e553-8841-4a88-ae93-2b811164f8a3,7,5000000.00,under_review,,,,2026-07-29T10:44:22.475Z,a0000000-0000-0000-0000-000000000001,2026-07-29T10:44:22.870Z,a0000000-0000-0000-0000-000000000001,
ee43bc74-4241-4c43-99c1-c399f6a6bf0d,de83e553-8841-4a88-ae93-2b811164f8a3,8,5000000.00,draft,,,,2026-07-29T10:44:23.097Z,a0000000-0000-0000-0000-000000000001,2026-07-29T10:44:23.097Z,,
d198a51e-7dcc-4743-8bb0-ebe7e563f9d4,de83e553-8841-4a88-ae93-2b811164f8a3,9,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-29T10:44:24.879Z,,2026-07-29T10:44:23.488Z,a0000000-0000-0000-0000-000000000001,2026-07-29T10:44:24.879Z,a0000000-0000-0000-0000-000000000001,
251fff87-3171-452e-889f-059393fe5827,de83e553-8841-4a88-ae93-2b811164f8a3,10,5000000.00,draft,,,,2026-07-29T10:44:24.955Z,a0000000-0000-0000-0000-000000000001,2026-07-29T10:44:25.781Z,a0000000-0000-0000-0000-000000000001,
4b25af43-55aa-4ded-95d1-9c7ee2ade122,e90907bd-378f-4a30-af90-28916e8bcee0,11,5000000.00,draft,,,,2026-07-29T11:27:45.604Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:27:46.502Z,a0000000-0000-0000-0000-000000000001,
5d0defbd-32ce-491b-8a6e-8bcac57012a0,e90907bd-378f-4a30-af90-28916e8bcee0,1,0.00,draft,,,,2026-07-29T11:27:37.766Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:27:37.766Z,,
77e5d296-40ce-44e3-9d67-d7201a08eb98,e90907bd-378f-4a30-af90-28916e8bcee0,2,12000000.00,draft,,,,2026-07-29T11:27:39.250Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:27:39.250Z,,
31958b4e-27c2-4746-8a19-be11de033f1d,e90907bd-378f-4a30-af90-28916e8bcee0,3,0.00,draft,,,,2026-07-29T11:27:39.579Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:27:39.579Z,,
c15291e7-f649-4d0c-9734-3b3102436ab3,e90907bd-378f-4a30-af90-28916e8bcee0,4,5000000.00,under_review,,,,2026-07-29T11:27:40.064Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:27:40.447Z,a0000000-0000-0000-0000-000000000001,
d565f39f-321a-4b3c-b81f-a166a10752f6,e90907bd-378f-4a30-af90-28916e8bcee0,5,0.00,draft,,,,2026-07-29T11:27:40.502Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:27:40.502Z,,
b45700b2-24c3-4180-b10a-beff3e3ae527,e90907bd-378f-4a30-af90-28916e8bcee0,6,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-29T11:27:42.080Z,,2026-07-29T11:27:40.894Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:27:42.080Z,a0000000-0000-0000-0000-000000000001,
9e90c592-e7cc-40c3-a1a8-ec57f49064db,e90907bd-378f-4a30-af90-28916e8bcee0,7,5000000.00,under_review,,,,2026-07-29T11:27:42.128Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:27:42.468Z,a0000000-0000-0000-0000-000000000001,
055588bd-06d3-4ca0-8623-d655e03584d1,e90907bd-378f-4a30-af90-28916e8bcee0,8,5000000.00,draft,,,,2026-07-29T11:27:42.721Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:27:42.721Z,,
3db67d0c-5cec-48b8-b510-5ce2ba221776,e90907bd-378f-4a30-af90-28916e8bcee0,9,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-29T11:27:44.615Z,,2026-07-29T11:27:43.147Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:27:44.615Z,a0000000-0000-0000-0000-000000000001,
537fa27b-203b-4c94-bc6b-77f3f4c55225,e90907bd-378f-4a30-af90-28916e8bcee0,10,5000000.00,draft,,,,2026-07-29T11:27:44.688Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:27:45.532Z,a0000000-0000-0000-0000-000000000001,
3cd29420-9d35-4a8f-8863-5e5a6cee469d,e8f23784-69db-4f78-9514-1a3988305fb4,6,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-29T11:31:27.689Z,,2026-07-29T11:31:26.364Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:31:27.689Z,a0000000-0000-0000-0000-000000000001,
90c156fc-163f-4516-bbe9-f4482a2c0484,e8f23784-69db-4f78-9514-1a3988305fb4,7,5000000.00,under_review,,,,2026-07-29T11:31:27.738Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:31:28.165Z,a0000000-0000-0000-0000-000000000001,
1399e308-2e92-433f-ae4e-7b07938c6c8d,e8f23784-69db-4f78-9514-1a3988305fb4,8,5000000.00,draft,,,,2026-07-29T11:31:28.385Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:31:28.385Z,,
d4ad1d59-121b-4cba-bd7b-141aaacb123e,e8f23784-69db-4f78-9514-1a3988305fb4,1,0.00,draft,,,,2026-07-29T11:31:23.266Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:31:23.266Z,,
7f48f33e-19b6-4a22-b6ba-ffb03110d659,e8f23784-69db-4f78-9514-1a3988305fb4,2,12000000.00,draft,,,,2026-07-29T11:31:24.696Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:31:24.696Z,,
d9130802-e1e1-4cda-90f3-ded60a318522,e8f23784-69db-4f78-9514-1a3988305fb4,3,0.00,draft,,,,2026-07-29T11:31:25.044Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:31:25.044Z,,
f1937397-ba15-42e3-96d2-9c1db24ebab9,e8f23784-69db-4f78-9514-1a3988305fb4,4,5000000.00,under_review,,,,2026-07-29T11:31:25.478Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:31:25.910Z,a0000000-0000-0000-0000-000000000001,
49023791-472f-4456-9d47-2307f1299161,e8f23784-69db-4f78-9514-1a3988305fb4,5,0.00,draft,,,,2026-07-29T11:31:25.978Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:31:25.978Z,,
a69958aa-307a-4131-bc81-698e1be2123a,e8f23784-69db-4f78-9514-1a3988305fb4,9,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-29T11:31:30.532Z,,2026-07-29T11:31:29.029Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:31:30.532Z,a0000000-0000-0000-0000-000000000001,
481b6e95-73f5-4c0b-bb0d-38dd3419dc13,e8f23784-69db-4f78-9514-1a3988305fb4,10,5000000.00,draft,,,,2026-07-29T11:31:30.604Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:31:31.461Z,a0000000-0000-0000-0000-000000000001,
96b1facf-ef12-4d55-b28e-b1620db78ecf,e8f23784-69db-4f78-9514-1a3988305fb4,11,5000000.00,draft,,,,2026-07-29T11:31:31.532Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:31:32.279Z,a0000000-0000-0000-0000-000000000001,
c9da1c92-9e81-4a3b-9eb5-d8be5cac9a5a,eb5ce1fd-49bf-4cec-81e9-deb0e750fc82,3,0.00,draft,,,,2026-07-29T11:51:34.457Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:51:34.457Z,,
46c648ef-b10c-4a51-82a7-120ea25f8720,eb5ce1fd-49bf-4cec-81e9-deb0e750fc82,1,0.00,draft,,,,2026-07-29T11:51:33.623Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:51:33.623Z,,
379ffb35-5b87-4166-b7f2-7397426620ff,eb5ce1fd-49bf-4cec-81e9-deb0e750fc82,2,12000000.00,draft,,,,2026-07-29T11:51:34.145Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:51:34.145Z,,
6a714a4f-5ec4-4259-a6f2-a1031e0d6748,eb5ce1fd-49bf-4cec-81e9-deb0e750fc82,4,5000000.00,under_review,,,,2026-07-29T11:51:34.882Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:51:35.232Z,a0000000-0000-0000-0000-000000000001,
6f1efce3-6f03-4170-87c6-4eebfa85026d,eb5ce1fd-49bf-4cec-81e9-deb0e750fc82,5,0.00,draft,,,,2026-07-29T11:51:35.291Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:51:35.291Z,,
62966455-def5-423d-8789-ed84d96129c6,eb5ce1fd-49bf-4cec-81e9-deb0e750fc82,6,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-29T11:51:36.921Z,,2026-07-29T11:51:35.722Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:51:36.921Z,a0000000-0000-0000-0000-000000000001,
be417f77-e8b0-4706-869f-edb2002a93bf,eb5ce1fd-49bf-4cec-81e9-deb0e750fc82,7,5000000.00,under_review,,,,2026-07-29T11:51:36.978Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:51:37.782Z,a0000000-0000-0000-0000-000000000001,
6615fcf5-fce4-4f4b-b076-670a06612a66,eb5ce1fd-49bf-4cec-81e9-deb0e750fc82,8,5000000.00,draft,,,,2026-07-29T11:51:38.019Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:51:38.019Z,,
5d0299d4-5b10-4f2c-9a8b-65e3cc32189b,eb5ce1fd-49bf-4cec-81e9-deb0e750fc82,9,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-29T11:51:40.051Z,,2026-07-29T11:51:38.553Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:51:40.051Z,a0000000-0000-0000-0000-000000000001,
2d2d64e7-63a9-4d85-8bbd-60792c4b6811,eb5ce1fd-49bf-4cec-81e9-deb0e750fc82,10,5000000.00,draft,,,,2026-07-29T11:51:40.132Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:51:40.981Z,a0000000-0000-0000-0000-000000000001,
2e2a22da-a6e1-4345-82e6-20c18c4a3e68,eb5ce1fd-49bf-4cec-81e9-deb0e750fc82,11,5000000.00,draft,,,,2026-07-29T11:51:41.057Z,a0000000-0000-0000-0000-000000000001,2026-07-29T11:51:41.813Z,a0000000-0000-0000-0000-000000000001,
02f66155-c7fe-4279-8710-527c4e92f4c5,c39f81bc-254c-4c89-b4c2-dfe1b3ba5e0d,9,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-29T04:59:37.985Z,,2026-07-29T04:59:36.617Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:59:37.985Z,a0000000-0000-0000-0000-000000000001,
1a69c11c-212a-4a5e-b8be-361d0820abeb,c39f81bc-254c-4c89-b4c2-dfe1b3ba5e0d,10,5000000.00,draft,,,,2026-07-29T04:59:38.072Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:59:38.915Z,a0000000-0000-0000-0000-000000000001,
59f659be-6d47-4c25-8f07-c3579d396637,67f4d99e-3db7-4537-8515-1ccc1822db44,1,0.00,draft,,,,2026-07-29T04:54:57.355Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:54:57.355Z,,
2e4f1cef-6c59-4523-915e-92798865f202,67f4d99e-3db7-4537-8515-1ccc1822db44,2,12000000.00,draft,,,,2026-07-29T04:55:01.628Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:55:01.628Z,,
1840bbbd-85de-461a-ab53-3f22b9b0b123,67f4d99e-3db7-4537-8515-1ccc1822db44,3,0.00,draft,,,,2026-07-29T04:55:01.891Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:55:01.891Z,,
4ab610d8-707b-401d-8a60-24450e5dd5cd,67f4d99e-3db7-4537-8515-1ccc1822db44,4,5000000.00,under_review,,,,2026-07-29T04:55:02.309Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:55:02.670Z,a0000000-0000-0000-0000-000000000001,
2fd76c4a-249a-46be-9395-19b9f3e94868,67f4d99e-3db7-4537-8515-1ccc1822db44,5,0.00,draft,,,,2026-07-29T04:55:02.728Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:55:02.728Z,,
2a59dc47-d9f7-46f6-9548-b1534ab87df2,67f4d99e-3db7-4537-8515-1ccc1822db44,6,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-29T04:55:04.273Z,,2026-07-29T04:55:03.089Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:55:04.273Z,a0000000-0000-0000-0000-000000000001,
fa21f8f0-4b00-453b-89bd-7ac9688975fc,67f4d99e-3db7-4537-8515-1ccc1822db44,7,5000000.00,under_review,,,,2026-07-29T04:55:04.348Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:55:04.748Z,a0000000-0000-0000-0000-000000000001,
2d4d127b-0614-4300-8315-b02247877e52,67f4d99e-3db7-4537-8515-1ccc1822db44,8,5000000.00,draft,,,,2026-07-29T04:55:04.961Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:55:04.961Z,,
656ad2ce-1d3c-400e-ba40-b6abcb28c6e7,67f4d99e-3db7-4537-8515-1ccc1822db44,9,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-29T04:55:06.810Z,,2026-07-29T04:55:05.422Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:55:06.810Z,a0000000-0000-0000-0000-000000000001,
4de79790-8ac4-476d-bfbc-c5e0011ed54d,67f4d99e-3db7-4537-8515-1ccc1822db44,10,5000000.00,draft,,,,2026-07-29T04:55:06.900Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:55:07.708Z,a0000000-0000-0000-0000-000000000001,
ed49dc46-6c40-46ee-bed4-8cd5cf233cdd,67f4d99e-3db7-4537-8515-1ccc1822db44,11,5000000.00,draft,,,,2026-07-29T04:55:07.786Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:55:08.630Z,a0000000-0000-0000-0000-000000000001,
e8a8df29-ef56-4508-8ab7-b99509867521,c39f81bc-254c-4c89-b4c2-dfe1b3ba5e0d,11,5000000.00,draft,,,,2026-07-29T04:59:38.997Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:59:39.702Z,a0000000-0000-0000-0000-000000000001,
e8fc2691-402f-41e5-9ac6-3e7ba34aa948,c39f81bc-254c-4c89-b4c2-dfe1b3ba5e0d,1,0.00,draft,,,,2026-07-29T04:59:31.393Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:59:31.393Z,,
4c395a47-f988-4a14-a318-6d174e330c33,c39f81bc-254c-4c89-b4c2-dfe1b3ba5e0d,2,12000000.00,draft,,,,2026-07-29T04:59:32.632Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:59:32.632Z,,
82645578-f2b2-4e26-a92a-1d095ad01e11,c39f81bc-254c-4c89-b4c2-dfe1b3ba5e0d,3,0.00,draft,,,,2026-07-29T04:59:32.936Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:59:32.936Z,,
226994cb-a016-41fe-aa57-d9fe6b3b6c45,c39f81bc-254c-4c89-b4c2-dfe1b3ba5e0d,4,5000000.00,under_review,,,,2026-07-29T04:59:33.426Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:59:33.878Z,a0000000-0000-0000-0000-000000000001,
41024ada-a963-4ebd-ad38-93e63ebc7d6a,c39f81bc-254c-4c89-b4c2-dfe1b3ba5e0d,5,0.00,draft,,,,2026-07-29T04:59:33.944Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:59:33.944Z,,
5d69cea0-6488-4d3a-9ee1-26e1c410a0a5,c39f81bc-254c-4c89-b4c2-dfe1b3ba5e0d,6,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-29T04:59:35.587Z,,2026-07-29T04:59:34.292Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:59:35.587Z,a0000000-0000-0000-0000-000000000001,
24c26562-0418-4233-8be6-f6a0321ed219,c39f81bc-254c-4c89-b4c2-dfe1b3ba5e0d,7,5000000.00,under_review,,,,2026-07-29T04:59:35.638Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:59:35.981Z,a0000000-0000-0000-0000-000000000001,
051862e4-803c-4a04-8b13-0639e73735b2,c39f81bc-254c-4c89-b4c2-dfe1b3ba5e0d,8,5000000.00,draft,,,,2026-07-29T04:59:36.240Z,a0000000-0000-0000-0000-000000000001,2026-07-29T04:59:36.240Z,,
fd402b5f-3575-46a1-b96d-c10231ddeb7b,5f31cd33-2286-4c4a-a067-6537759dae7f,10,5000000.00,draft,,,,2026-07-29T05:04:29.959Z,a0000000-0000-0000-0000-000000000001,2026-07-29T05:04:30.723Z,a0000000-0000-0000-0000-000000000001,
6654f9ce-9836-4f5d-a1be-cec4d7bae214,5f31cd33-2286-4c4a-a067-6537759dae7f,1,0.00,draft,,,,2026-07-29T05:04:24.480Z,a0000000-0000-0000-0000-000000000001,2026-07-29T05:04:24.480Z,,
bf0386fc-286c-43a8-8159-b79a8c432203,5f31cd33-2286-4c4a-a067-6537759dae7f,2,12000000.00,draft,,,,2026-07-29T05:04:25.004Z,a0000000-0000-0000-0000-000000000001,2026-07-29T05:04:25.004Z,,
3c16188d-b02d-415c-8195-e7ffd9d4726c,5f31cd33-2286-4c4a-a067-6537759dae7f,3,0.00,draft,,,,2026-07-29T05:04:25.263Z,a0000000-0000-0000-0000-000000000001,2026-07-29T05:04:25.263Z,,
feabf590-aeae-4d00-8bc1-1a74ec4c3508,5f31cd33-2286-4c4a-a067-6537759dae7f,4,5000000.00,under_review,,,,2026-07-29T05:04:25.658Z,a0000000-0000-0000-0000-000000000001,2026-07-29T05:04:25.984Z,a0000000-0000-0000-0000-000000000001,
524161aa-4490-4a6c-949e-0a5bff01254c,5f31cd33-2286-4c4a-a067-6537759dae7f,5,0.00,draft,,,,2026-07-29T05:04:26.047Z,a0000000-0000-0000-0000-000000000001,2026-07-29T05:04:26.047Z,,
3f4cafb7-4641-40d5-9a5f-a570a7db8b63,5f31cd33-2286-4c4a-a067-6537759dae7f,6,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-29T05:04:27.532Z,,2026-07-29T05:04:26.440Z,a0000000-0000-0000-0000-000000000001,2026-07-29T05:04:27.532Z,a0000000-0000-0000-0000-000000000001,
29d956da-b4a5-49e1-b664-4081af73170c,5f31cd33-2286-4c4a-a067-6537759dae7f,7,5000000.00,under_review,,,,2026-07-29T05:04:27.581Z,a0000000-0000-0000-0000-000000000001,2026-07-29T05:04:27.893Z,a0000000-0000-0000-0000-000000000001,
e2a77512-58fe-4e05-9527-e33063566f29,5f31cd33-2286-4c4a-a067-6537759dae7f,8,5000000.00,draft,,,,2026-07-29T05:04:28.125Z,a0000000-0000-0000-0000-000000000001,2026-07-29T05:04:28.125Z,,
b39879fa-e4f4-4a1c-837c-5f55cb18f26c,5f31cd33-2286-4c4a-a067-6537759dae7f,9,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-29T05:04:29.884Z,,2026-07-29T05:04:28.494Z,a0000000-0000-0000-0000-000000000001,2026-07-29T05:04:29.884Z,a0000000-0000-0000-0000-000000000001,
e0cb429e-b9d2-4a71-a882-be6604f3bab6,5f31cd33-2286-4c4a-a067-6537759dae7f,11,5000000.00,draft,,,,2026-07-29T05:04:30.793Z,a0000000-0000-0000-0000-000000000001,2026-07-29T05:04:31.574Z,a0000000-0000-0000-0000-000000000001,
729ae64d-a924-4ba5-878e-657f14f77a3a,2e082039-d7ff-4837-8b88-cd45da406b97,6,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-29T05:08:07.134Z,,2026-07-29T05:08:06.080Z,a0000000-0000-0000-0000-000000000001,2026-07-29T05:08:07.134Z,a0000000-0000-0000-0000-000000000001,
e275866d-06d9-4656-bdcd-9dc95e79020a,2e082039-d7ff-4837-8b88-cd45da406b97,1,0.00,draft,,,,2026-07-29T05:08:03.952Z,a0000000-0000-0000-0000-000000000001,2026-07-29T05:08:03.952Z,,
8881879d-c852-4b2b-8112-e7b6326e1cbc,2e082039-d7ff-4837-8b88-cd45da406b97,2,12000000.00,draft,,,,2026-07-29T05:08:04.570Z,a0000000-0000-0000-0000-000000000001,2026-07-29T05:08:04.570Z,,
14df66bd-f236-4276-8c93-1ee885aecd88,2e082039-d7ff-4837-8b88-cd45da406b97,3,0.00,draft,,,,2026-07-29T05:08:04.880Z,a0000000-0000-0000-0000-000000000001,2026-07-29T05:08:04.880Z,,
6ece2c8d-f65b-48fd-b576-4f7bd32282ea,2e082039-d7ff-4837-8b88-cd45da406b97,4,5000000.00,under_review,,,,2026-07-29T05:08:05.287Z,a0000000-0000-0000-0000-000000000001,2026-07-29T05:08:05.671Z,a0000000-0000-0000-0000-000000000001,
9dbe58d2-fb00-4769-bb9c-0e53de9ed709,2e082039-d7ff-4837-8b88-cd45da406b97,5,0.00,draft,,,,2026-07-29T05:08:05.726Z,a0000000-0000-0000-0000-000000000001,2026-07-29T05:08:05.726Z,,
58633029-d79c-4d19-9bb8-77fca2d1420e,2e082039-d7ff-4837-8b88-cd45da406b97,7,5000000.00,under_review,,,,2026-07-29T05:08:07.181Z,a0000000-0000-0000-0000-000000000001,2026-07-29T05:08:07.522Z,a0000000-0000-0000-0000-000000000001,
3321863d-f5b3-4ccf-a8c7-cfbeb282dc34,2e082039-d7ff-4837-8b88-cd45da406b97,8,5000000.00,draft,,,,2026-07-29T05:08:07.763Z,a0000000-0000-0000-0000-000000000001,2026-07-29T05:08:07.763Z,,
51544ede-f23b-4121-8dd0-3cc7a73926b3,2e082039-d7ff-4837-8b88-cd45da406b97,9,5000000.00,approved,a0000000-0000-0000-0000-000000000001,2026-07-29T05:08:09.549Z,,2026-07-29T05:08:08.145Z,a0000000-0000-0000-0000-000000000001,2026-07-29T05:08:09.549Z,a0000000-0000-0000-0000-000000000001,
